"","gender","age","home_lang","english_length_nohome","wear_glasses","employment","annual_income","education","male_model","shade","clear_shade","med_shade","dark_shade","p_glasses","p_shade","p_pupilvis","ads_trust","ads_goalinform","ads_informative","ads_truthful","ads_reliablesource","ads_truepicture","ads_accuratelyinformedby","ads_essentialinfo","recommend","wtb","value_assess","model_competent","model_pushyr","model_genuine","model_professional","model_credible","model_fake","model_follower","model_sincere","model_moral","model_assertive","model_charm","model_suspicious","model_peaceful","model_calm","model_subordinate","model_knowledgeable","model_sociable","model_trustworthy","model_honest","model_friendly","model_reliable","model_manipulative","model_experienced","model_respectful","model_phony","model_familiar","model_nosecret","model_mysterious","model_known","model_natural","model_notweird","model_clear","model_attract","model_classy","model_sexy","model_beautiful","model_elegant","model_warm","product_unsatisfac","product_lowqual","product_bad","product_dislike","product_awful","product_negative","product_unfavorable","product_common","product_useless","product_worthless","product_notunique","product_inexpensive","ad_describe","adrate_bad","adrate_unfavorable","adrate_lowqual","adrate_negative","adrate_unattract","adrate_useless","adrate_awful","adrate_notapprop","adrate_ineffective","adrate_unconvinc","female_clear","male_clear","female_med","female_dark","male_med","male_dark"
"417",2,31,"English","",1,4,4,5,0,0,1,0,0,1,1,5,2,2,2,3,3,3,3,2,5,4,"200",5,3,3,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,5,5,5,5,4,4,4,6,5,4,5,5,4,5,4,4,3,4,4,5,3,3,4,4,4,4,4,4,4,3,4,4,"I saw an ad for furniture that fits your style  there was a woman that was supposed to look nerdy because she had glasses ",2,2,4,4,4,3,4,3,4,4,1,0,0,0,0,0
"418",1,56,"English","",1,1,6,6,0,2,0,0,1,1,4,3,4,3,2,3,3,4,4,3,4,5,"295",5,4,2,4,3,6,4,3,4,5,4,5,4,5,2,3,6,4,4,6,3,5,4,4,6,2,6,3,2,1,1,2,6,4,3,5,3,3,4,4,3,3,4,2,3,5,3,4,5,4,"A picture with wicker furniture with gray cushions in and outdoor setting, with a women wearing shades in the front ground.  My thoughts are the ad is disjointed with the woman and shades.  The furniture would speak for itself without the distraction.",5,5,4,3,4,4,4,2,6,5,0,0,0,1,0,0
"419",1,30,"english","",1,1,5,5,1,0,1,0,0,1,1,5,4,4,4,4,4,4,4,4,7,1,"1200",7,1,7,7,7,1,6,7,7,7,7,5,7,7,7,5,7,7,7,7,7,2,7,7,1,7,1,1,4,7,1,7,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,"Very nice comfortable style all in one place .Comfortable design",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"420",1,30,"english","",1,1,4,6,1,2,0,0,1,1,5,3,3,3,3,3,3,3,3,3,3,7,"300",4,4,4,4,5,4,4,4,3,4,4,5,4,4,4,4,4,4,3,5,4,4,4,4,7,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,"i think the guy shown in the ad looks like a total douche bag with those sunglasses on him, that alone makes me hate the ad ",7,7,4,7,7,7,7,4,7,7,0,0,0,0,0,1
"421",2,35,"enghlish","",1,2,5,6,0,1,0,1,0,1,3,5,4,4,4,4,4,4,4,4,7,1,"800",7,1,7,7,7,1,1,7,7,7,7,7,7,7,5,5,7,5,7,7,7,1,7,5,1,7,4,4,7,7,7,7,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,"style conMfort entertainment  good choice .All amenities in one place",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"422",2,58,"spanish","3 years",1,5,1,6,0,2,0,0,1,1,5,5,2,1,2,2,2,2,1,1,6,2,"450",6,1,6,4,6,2,2,6,7,7,7,1,6,6,2,6,6,6,4,7,6,4,5,7,1,7,6,1,6,6,5,7,7,7,7,7,7,4,1,2,2,2,2,2,2,2,1,1,4,4,"'ve seen an ad promoting furniture, where a young lady /  Tells us that this is their choice because it is the right choice and they look comfortable and durable furniture, they also ensure that they have options with style safe to satisfy any taste",2,2,2,1,2,1,1,2,2,2,0,0,0,1,0,0
"423",1,38,"english","",1,1,5,6,1,1,0,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,"300",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,"it's about a wicker seating with a guy in sunglasses at the front. it claims to be good in all weathers",3,3,3,3,3,3,3,3,4,4,0,0,0,0,1,0
"424",1,49,"English","",1,1,5,5,1,2,0,0,1,1,5,5,3,2,3,4,4,4,4,3,4,3,"750",3,2,5,4,5,4,5,5,5,2,3,3,6,6,5,4,5,5,5,6,4,3,3,5,3,4,5,4,4,6,3,6,3,2,3,3,3,5,3,4,3,2,3,4,3,4,2,3,4,4,"This is an adverted for stylish items because it is the right choice! It features a conservatory style setting with a suite of wicker style chairs sofa and tables in a light pleasant setting. There is on character supersized onto the ad, I believe he is not stylish and in fact is rather geeky with a rather poor choice in sunglasses. The ad really says to me that your style is the right style and that perhaps this supercedes the need to be stylish or in trend",3,3,4,2,4,5,3,2,3,3,0,0,0,0,0,1
"425",2,53,"English","",1,1,4,3,1,0,1,0,0,1,1,2,1,2,1,5,1,1,1,2,7,1,"500",7,1,6,5,6,2,2,6,6,5,6,1,5,6,3,6,6,6,6,6,7,1,6,6,1,5,6,3,5,5,7,6,6,5,4,5,5,6,1,2,1,3,2,1,1,2,1,2,2,3,"A pair of outdoor wicker seats with plush grey cushions.  ",2,2,2,1,1,1,1,2,2,1,0,1,0,0,0,0
"426",1,44,"English","my life",1,1,5,6,0,1,0,1,0,1,3,1,4,2,3,1,4,3,4,2,7,3,"250",4,5,2,3,5,4,2,3,4,4,3,3,4,2,1,1,3,4,3,4,5,2,3,5,4,4,6,2,5,4,5,3,6,7,3,6,5,6,3,2,4,2,5,3,4,3,3,2,4,5,"a woman with glasses and somes fortuine maybe it is a avertise about style",3,4,1,2,1,5,2,3,5,4,0,0,1,0,0,0
"427",1,23,"english","ever since i was born",2,2,1,2,1,2,0,0,1,2,1,1,1,2,1,1,2,3,1,1,7,1,"30",7,1,6,5,6,6,5,4,7,7,1,7,7,4,5,5,5,6,7,5,7,5,7,7,1,7,7,1,3,7,7,7,6,7,2,1,5,7,1,1,1,3,1,1,2,1,1,2,1,2,"it suits my taste and it suits my style.its an ad that advertises all what you need to know as a person",1,4,1,1,1,3,1,1,1,4,0,0,0,0,0,1
"428",2,32,"English","",1,1,4,7,0,1,0,1,0,1,4,3,3,3,3,3,4,3,4,3,4,4,"300",4,5,3,5,5,5,3,4,4,6,3,4,4,4,3,4,4,3,3,4,4,5,4,4,5,3,4,5,1,3,3,4,3,4,3,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,"Stylish options, that fit any taste. But they only showed one option.",3,3,3,2,4,4,3,3,4,4,0,0,1,0,0,0
"429",2,34,"english","",1,1,3,5,0,1,0,1,0,1,4,3,4,4,4,5,5,4,5,5,5,4,"400",4,5,4,6,4,5,3,4,5,5,5,3,4,5,3,4,4,4,4,5,4,4,4,4,5,4,5,5,5,4,4,6,6,6,6,5,4,4,2,3,3,3,3,2,3,4,4,4,6,2,"It is an ad for outdoor wicker furniture, apparently marketed towards younger people judging from photo of the model used.",3,3,3,3,2,3,3,2,4,4,0,0,1,0,0,0
"430",2,37,"English","",1,4,2,5,0,1,0,1,0,2,3,3,2,2,2,2,2,2,2,2,1,7,"275",4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,4,4,4,4,3,4,4,4,4,4,4,4,6,5,4,5,5,4,5,6,5,5,6,4,"Wicker patio furniture. Not very interesting. Woman pictured seemed out of place, and the furniture seemed very drab",6,6,5,3,5,4,5,4,6,6,0,0,1,0,0,0
"431",2,32,"English","",2,4,6,3,0,0,1,0,0,1,1,4,3,3,3,3,3,3,3,3,4,5,"600",7,3,6,6,6,2,3,6,6,6,6,1,7,7,5,6,6,6,6,6,6,1,6,6,2,5,7,1,1,3,5,4,4,4,2,4,1,5,4,2,2,2,2,1,3,3,5,4,4,4,"Lady black and red flannel shirt / Dark glasses / Wicker patio set.",4,4,3,2,2,4,3,3,3,2,1,0,0,0,0,0
"432",2,33,"English","",2,1,2,2,1,1,0,1,0,1,4,4,2,1,2,2,2,3,3,2,6,3,"600",5,2,4,5,5,2,4,6,5,4,5,3,2,2,3,5,5,6,5,6,6,2,5,5,3,6,4,3,4,5,6,5,3,4,3,4,3,5,2,3,3,4,3,3,2,5,4,2,4,3,"advert for home furniture, chairs and cushions. Young man in glasses at the front of the advertisement. The ad looks good.",4,3,3,3,3,4,4,3,3,3,0,0,0,0,1,0
"433",2,25,"Englisg","",2,1,4,3,0,2,0,0,1,2,3,3,3,2,4,4,3,3,4,3,3,3,"300",5,4,4,4,4,3,4,5,4,4,4,3,5,5,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,2,4,3,3,3,4,4,2,"It was a good advert it gives you the choice to chose what you like ",2,3,3,2,4,4,3,3,4,3,0,0,0,1,0,0
"434",1,40,"Portuguese","31 Years",1,3,4,5,0,0,1,0,0,1,2,3,4,4,4,4,4,4,4,4,1,7,"400",5,4,5,5,5,3,5,5,6,6,5,5,6,6,5,4,6,5,6,6,5,5,5,7,4,6,7,2,4,6,6,7,6,5,5,6,6,5,4,4,4,6,4,4,5,7,6,5,7,6,"It was an ad for a set of wicker chairs, with plush pillows, with an endorsement from a young woman. I didn't particularly like the style of the furniture, and the ad did nothing to change my mind about it",4,4,4,4,4,6,4,4,5,5,1,0,0,0,0,0
"435",2,49,"english","",1,7,2,3,0,0,1,0,0,1,1,2,3,3,2,3,3,3,3,3,7,2,"200",6,3,6,5,5,2,2,5,4,6,5,3,3,4,2,6,4,5,5,5,5,4,4,4,4,5,3,6,4,5,6,6,6,5,6,6,5,5,2,1,2,2,2,2,2,1,1,3,2,4,"feels slightly masculine.  wicker furniture, brown with like a dark beige cloth furniture.  woman had long hair, glasses, red check shirt.",1,1,3,1,2,1,2,2,2,1,1,0,0,0,0,0
"436",1,39,"English","",2,1,1,5,0,2,0,0,1,1,5,4,4,3,3,4,4,4,4,3,3,5,"395",5,4,4,5,2,6,4,4,5,4,5,6,3,6,2,4,5,4,3,4,3,5,5,4,7,3,3,4,5,2,3,5,6,6,5,6,4,4,3,2,2,2,3,3,3,4,2,4,4,4,"Outdoor wicker furniture with plush custions, white teapot an cups on coffee table - ""It's my choice because it's the right choice"" slogan, girl with long dark hair, red check shirt and sunglasses smiling to the the right of the ad. Here attire seems strangely out of place, and the sunglasses even more so. Both aspects of the ad very stylish, but do not fit together in my opinion.",4,4,3,3,2,3,3,5,5,5,0,0,0,1,0,0
"437",2,38,"English ","",1,2,3,5,1,1,0,1,0,1,5,4,4,4,4,3,3,3,2,2,3,5,"500",1,7,1,1,1,7,6,1,3,7,1,7,2,4,3,2,2,2,2,2,2,7,3,3,7,2,5,3,2,1,1,2,5,2,4,2,1,1,2,2,2,3,2,3,3,6,3,3,6,5,"There was a nice looking, wicker outdoor seating set. It was neutral colors, there was some text describing its benefits. There was also an off-putting guy wearing sunglasses who said some nonsense about his choices being right. He was discordant to the rest of the advertisement.",5,5,4,6,4,3,5,7,6,7,0,0,0,0,1,0
"438",1,73,"english","",1,5,3,2,0,1,0,1,0,1,3,1,1,1,1,1,1,1,1,1,4,6,"100",6,3,7,6,7,1,4,6,5,7,7,1,7,7,5,6,6,7,7,7,7,3,5,6,1,5,7,1,4,7,7,7,7,7,7,7,7,7,1,2,1,2,2,1,1,1,1,3,4,4,"stylish all weather wicker seat promoted by an attractive lady",1,2,2,1,1,2,2,1,1,1,0,0,1,0,0,0
"439",2,24,"English","15",1,2,2,5,0,2,0,0,1,2,1,3,3,3,2,2,2,3,2,2,5,4,"500",6,4,3,3,4,5,4,3,4,4,5,4,3,4,2,4,5,5,3,5,5,6,4,3,4,2,4,3,3,3,3,3,5,4,4,5,4,4,3,5,4,3,4,4,3,4,4,3,3,3,"Ad about furniture. Not a very unique or interesting one. ",5,4,4,4,5,5,5,4,4,5,0,0,0,1,0,0
"440",2,62,"English","62 years",1,2,2,2,1,2,0,0,1,1,5,5,5,3,3,4,4,4,5,5,1,6,"300",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,5,6,4,4,2,2,2,4,6,6,5,4,5,5,5,6,6,6,7,4,"There was a set of outside furniture consisting of a settee and 2 chairs.  They were made of what looked like wicker and they had seat and back cushions.  There was also a coffee table. /  / At the front of the ad was a youngish man in a red check shirt ",4,4,5,4,5,5,4,3,6,4,0,0,0,0,0,1
"441",1,32,"english","",2,2,3,5,1,0,1,0,0,2,2,2,4,4,4,2,2,4,4,3,5,3,"300",4,6,5,3,5,4,5,4,6,7,3,3,5,4,4,3,3,4,5,5,4,3,3,5,4,3,5,2,2,3,3,5,2,2,2,2,2,5,3,5,3,5,4,3,3,6,4,3,6,5,"advert for outdoor decking furniture set. image of smiling man inn checked shirt. quote marks around ""its my choice cause its the right choice"". / i like the advert generally cause it is clear and the furniture is visible. / i dont like the quote. it feels as if it should be ""its the right choice because its my choice"". sounds less aggressive. / the man is the focal point of the advert due to size and position. think it should be the product",3,3,5,4,5,3,3,3,5,4,0,1,0,0,0,0
"442",2,45,"english","",1,1,2,5,0,2,0,0,1,2,1,3,4,2,2,5,5,5,5,5,6,2,"760",7,4,6,7,5,4,3,6,6,6,6,2,4,7,4,7,7,7,7,7,7,1,4,5,2,5,5,5,3,5,6,7,5,5,3,3,3,5,2,2,1,1,1,1,1,1,1,3,4,3,"I thought the set sounded great all wicker and all weather.",2,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0
"443",1,47,"english","42",2,1,4,5,1,0,1,0,0,1,2,3,3,2,3,3,3,2,3,2,2,7,"150",3,4,1,3,4,7,4,3,4,3,3,7,4,5,4,2,4,2,4,3,3,4,3,3,7,2,4,5,1,1,4,4,2,2,1,1,1,2,5,4,4,7,7,4,6,7,4,6,7,4,"The ad appears to be about waterproof wicker chairs with seats. The is a photo of a man who is complimenting the chairs. There is no price and there is no other information about where they can be bought from.",5,5,5,4,4,5,4,4,4,5,0,1,0,0,0,0
"444",2,23,"English","1",2,2,3,3,0,1,0,1,0,2,1,1,2,3,2,3,3,2,2,3,7,1,"300",2,6,2,3,3,3,3,4,2,3,3,3,3,4,4,3,2,3,3,3,4,4,3,3,4,5,NA,4,4,4,5,5,6,6,6,6,5,6,3,2,3,3,1,1,1,1,1,2,2,3,"About selling chairs that has a comfortable pillows",1,1,1,1,1,1,1,3,3,3,0,0,1,0,0,0
"445",2,58,"english","",1,3,3,2,0,2,0,0,1,1,1,5,3,2,2,3,3,3,3,3,7,1,"750",7,1,7,7,7,1,1,7,7,6,7,1,6,7,4,7,7,7,7,7,7,1,6,6,1,7,7,1,4,7,7,7,5,5,1,6,2,6,2,2,1,1,1,1,1,1,1,1,4,4,"An all wicker set (gray) with cushions and pillows.",1,1,4,1,1,1,1,1,1,2,0,0,0,1,0,0
"446",2,48,"english","",1,2,2,2,0,0,1,0,0,2,3,3,5,4,2,4,4,5,4,3,5,5,"800",6,2,6,6,6,6,3,6,4,6,6,1,1,1,4,6,5,6,6,7,6,4,5,6,2,4,6,2,1,7,7,6,6,6,5,6,5,6,1,1,1,1,1,1,1,3,3,3,4,2,"I see a young woman after choosing a patio set of wicker and soft cushions.",2,2,2,1,1,4,1,1,1,2,1,0,0,0,0,0
"447",2,42,"english","",1,2,3,2,0,1,0,1,0,1,4,2,3,2,2,3,2,3,2,2,5,4,"400",4,2,2,2,2,5,5,2,4,3,2,4,6,7,6,4,4,4,5,5,4,3,3,6,4,4,7,2,1,2,5,6,5,4,4,3,2,4,2,4,3,3,3,3,4,4,3,3,3,4,"I was a 3 piece outside sofa set.  I thought the ad was mediocre.. nothing really jumped out at me.",4,4,5,5,3,3,4,1,5,6,0,0,1,0,0,0
"448",2,23,"English","1",2,2,4,3,1,2,0,0,1,1,5,3,2,2,3,3,3,2,3,NA,7,1,"450",1,7,1,1,1,2,3,3,3,3,4,4,4,4,3,4,3,5,4,4,4,4,5,5,4,3,2,3,4,4,3,3,5,6,6,6,5,5,1,2,2,2,4,2,1,1,1,2,3,1,"It is advertising chair and pillow, telling us. How comfortable it is ",4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"449",1,56,"english","",2,1,3,3,0,2,0,0,1,1,3,3,2,3,3,2,3,2,3,3,3,6,"150",4,3,4,4,5,3,4,4,5,4,4,3,5,5,4,4,3,5,5,5,5,4,4,5,3,4,5,3,2,5,6,5,4,4,3,4,4,5,4,4,4,5,4,5,5,5,4,4,5,4,"Advert for outdoor wicker furniture, ad is pretty average not really that exciting",4,4,5,4,5,4,4,4,5,5,0,0,0,1,0,0
"450",2,21,"English","",2,2,2,3,0,0,1,0,0,1,1,1,4,2,2,3,4,4,4,2,5,3,"900",6,3,1,7,2,7,2,1,7,5,5,1,7,7,4,6,5,6,6,7,6,1,5,7,6,4,7,1,6,7,7,7,5,6,2,5,2,5,1,2,1,1,1,1,1,3,1,1,3,2,"I saw an ad for a wicker chair and table set. The set is cute and looks nice in the picture. The girl in the ad looks kind out of place and the quote is awful. ",3,3,5,1,3,3,2,1,5,6,1,0,0,0,0,0
"451",2,54,"english","",1,1,3,4,0,1,0,1,0,2,1,2,3,1,2,3,2,2,2,2,6,2,"249",7,2,6,6,6,1,4,6,6,4,5,2,6,6,4,6,6,6,6,6,6,2,5,6,1,6,6,1,5,6,6,6,6,6,4,6,6,7,1,1,1,2,2,1,1,3,1,2,3,3,"advertisement for stylish outdoor furniture and a young woman",2,2,2,2,2,2,1,1,2,2,0,0,1,0,0,0
"452",1,41,"English","",2,1,4,6,1,1,0,1,0,1,4,5,2,1,2,2,2,2,1,1,6,1,"399",3,2,5,5,5,3,3,5,5,6,6,2,7,7,6,7,6,7,6,6,7,2,4,6,2,6,7,2,5,6,7,6,5,5,4,4,4,6,2,1,1,1,1,1,1,1,1,2,2,3,"I liked the ad.  It gave me valuable infromation on the product, such as what it is made out of, and gave me the idea that it is good for entertaining.  I also liked the picture of the product in the background, being able to see the furniture in this way would get me to stop and examine further.",2,1,1,2,2,1,1,1,1,1,0,0,0,0,1,0
"453",2,58,"english","58 years",2,1,4,5,1,2,0,0,1,1,5,3,3,2,2,4,3,3,3,2,4,3,"1200",4,4,3,2,3,5,5,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,4,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,"wicker furniture with comfortable cushions, Stylish ",3,3,2,3,2,2,2,2,2,3,0,0,0,0,0,1
"454",2,41,"English","",2,1,3,3,1,1,0,1,0,1,4,2,4,2,2,4,3,2,2,2,6,2,"299",6,4,6,5,6,3,3,5,7,5,5,1,6,6,4,6,7,4,5,7,5,1,6,7,3,6,7,1,6,6,6,5,6,5,5,3,2,6,2,2,1,2,2,2,2,3,2,2,3,4,"Wicker set for a patio or outdoor area. Grey plush pillows. Looks different and somewhat interesting. ",2,2,2,1,2,1,2,1,3,2,0,0,0,0,1,0
"455",1,49,"English","20",1,2,4,7,1,0,1,0,0,2,2,5,4,1,1,3,2,2,3,2,2,3,"1000",6,6,5,5,4,4,5,5,4,4,5,4,6,6,6,6,6,6,4,4,6,4,6,6,1,6,4,4,2,5,2,6,5,5,4,5,6,4,4,3,3,4,3,3,3,4,3,3,4,3," / This image shows job security and professionalism",3,2,3,3,3,2,2,4,3,3,0,1,0,0,0,0
"456",1,22,"english","20",1,2,2,5,1,0,1,0,0,1,2,4,2,1,2,2,4,3,1,2,1,7,"200",3,5,2,3,3,7,6,3,4,3,3,6,6,6,2,2,3,3,3,3,5,2,3,7,2,5,6,2,3,2,1,2,1,1,1,1,3,1,5,7,7,4,6,5,4,6,6,5,5,5,"Brown background and bad quality of the ad, a guy with a red shirt ",6,7,7,3,6,5,6,3,6,6,0,1,0,0,0,0
"457",2,32,"English ","",1,1,4,3,1,2,0,0,1,1,4,5,4,3,4,3,4,4,4,4,2,6,"400",5,6,3,2,3,5,4,2,3,5,1,4,3,4,1,4,3,4,4,2,2,5,4,2,6,3,6,6,2,2,2,4,2,1,1,1,2,1,5,6,5,6,4,5,5,6,5,4,6,4,"I thought it was really cheese with the guys catch phrases. If i am picking furniture I don't want the distraction of the guy standing in the way to the right.  I want to see a full view of what it is that I am purchasing.  The ad did not make me confident in the quality of their product ",6,6,7,5,6,7,5,4,7,7,0,0,0,0,0,1
"458",1,49,"English","10",2,3,3,6,0,0,1,0,0,2,2,5,2,1,2,1,1,1,2,2,6,2,"800",6,3,6,5,5,6,6,6,4,4,6,5,5,7,4,6,6,6,7,6,6,2,6,4,1,6,4,4,4,6,6,6,7,6,7,7,3,6,2,2,3,2,3,2,2,3,2,2,3,2," / Is a very cool ad with a very attractive girl who transmits security and experience",2,2,1,2,1,3,1,2,2,2,1,0,0,0,0,0
"459",2,25,"Czech","19 years",1,2,1,5,1,2,0,0,1,1,4,5,5,4,4,4,5,4,4,2,1,7,"300",4,5,3,4,4,6,6,2,4,4,3,5,4,5,4,3,4,4,4,3,3,4,4,4,4,2,4,2,1,3,6,6,3,3,2,3,3,3,3,4,4,4,3,3,3,5,3,3,6,5,"There is a man recommending a furniture store. It's quite an ordinary advertisement. It's not very eye catching. ",5,5,5,4,5,6,4,3,6,6,0,0,0,0,0,1
"460",2,51,"english","",1,1,3,4,0,0,1,0,0,1,2,2,4,2,3,4,4,4,3,3,3,3,"230",6,3,4,5,5,4,2,4,4,7,5,5,3,5,4,4,3,4,4,5,5,6,3,4,5,5,5,3,3,3,2,4,5,4,3,4,5,5,2,4,4,2,2,3,3,3,3,4,4,4,"a wicker seating set and a young lady saying its the right choice because its her choice.  Set is durable.  Pleasant looking young lady, simple information.",2,2,3,2,2,2,2,2,2,2,1,0,0,0,0,0
"461",2,39,"english","forever",2,2,2,3,0,2,0,0,1,1,5,5,2,2,2,2,2,2,2,2,7,1,"299",2,4,6,6,5,2,3,5,6,5,6,5,5,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,6,4,5,7,6,6,6,6,6,2,3,3,2,2,2,2,5,3,3,3,3,"garden furniture and a girl with glasses (don't know why she was there for)",2,2,2,3,3,3,3,3,3,4,0,0,0,1,0,0
"462",1,40,"English","",1,4,2,5,1,0,1,0,0,1,3,3,3,2,2,2,2,2,2,2,5,5,"400",5,5,4,6,5,3,3,5,6,5,5,5,4,6,3,5,7,5,5,6,5,5,5,5,3,6,7,2,5,5,6,6,6,5,5,4,4,5,3,4,4,4,4,4,4,3,3,5,3,5,"The wording was a bit strange.  I'm sure something unusual's going on",4,4,3,2,4,5,3,4,4,4,0,1,0,0,0,0
"463",2,44,"English","",2,1,5,7,0,1,0,1,0,1,3,3,5,5,5,5,5,5,5,5,1,7,"100",1,4,1,1,1,7,7,1,4,4,1,7,4,4,4,1,4,1,4,4,1,4,1,4,4,1,4,4,4,1,1,1,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,"Wicker is ugly and it's weird for the model to be wearing sunglasses that aren't really dark enough to be sunglasses. I question her taste, so she shouldn't be advertising taste.",7,7,7,7,7,7,7,7,7,7,0,0,1,0,0,0
"464",2,33,"english","33",1,4,3,4,1,0,1,0,0,1,1,1,2,2,2,2,2,2,3,2,6,1,"350",5,5,6,6,6,1,4,5,4,6,5,1,6,7,4,6,6,6,6,7,7,4,5,6,1,5,7,1,5,6,7,6,4,5,4,5,4,6,2,1,2,2,1,1,2,2,1,2,3,3,"Durable wicker furniture that is stylish and a good choice.",2,2,1,1,2,4,2,2,2,2,0,1,0,0,0,0
"465",2,37,"English","",1,3,4,6,0,1,0,1,0,1,4,5,3,3,2,3,3,3,3,3,7,2,"400",7,2,6,6,6,2,1,6,6,7,7,2,5,6,2,6,6,6,6,6,7,2,6,6,2,6,3,3,6,7,6,6,6,7,5,7,6,7,1,1,1,2,1,1,1,2,1,1,2,3,"Wicker furniture for all weather and with plush cushions.  It looks durable and comfortable and the grey matches everything.",1,1,1,2,1,1,1,1,1,2,0,0,1,0,0,0
"466",2,26,"english","",2,1,5,5,0,1,0,1,0,1,3,3,2,1,1,2,2,1,1,1,7,1,"899",7,3,7,7,7,1,2,7,7,4,6,1,3,6,1,7,7,7,7,7,7,1,7,7,1,7,6,2,4,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,"I thought the ad was very eye catching and it made you want to go look at what was for sale.",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"467",2,24,"english","",2,1,2,5,1,0,1,0,0,1,1,3,3,3,3,2,3,2,3,4,6,5,"700",4,5,4,3,4,4,4,4,5,5,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,4,4,6,4,5,4,5,4,4,5,4,4,5,3,4,4,3,4,3,5,3,4,3,4,4,"wooden table and a guy in a shirt with arms folded it was generic ive already forgotten what it was for",4,5,5,3,4,4,3,4,5,4,0,1,0,0,0,0
"468",2,43,"English","",1,1,6,5,0,2,0,0,1,2,3,3,4,4,3,4,3,3,4,3,1,6,"599",4,4,2,3,2,6,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,6,2,4,3,1,4,3,4,4,3,3,4,3,4,4,4,4,5,4,4,4,7,3,4,7,5,"The quote at the top right is backwards, should be the choice is right b/c it's my choice. ",4,5,5,4,5,4,4,4,6,6,0,0,0,1,0,0
"469",1,43,"English","From small",1,2,6,6,0,2,0,0,1,2,3,4,3,2,4,3,2,3,4,2,6,3,"50",6,6,2,6,5,1,5,6,7,7,6,6,6,7,4,6,6,5,6,6,6,4,5,6,4,5,4,5,3,6,4,6,6,5,6,7,6,2,2,3,2,4,3,4,2,5,2,3,1,4,"In this image you can see some cups of coffee and a set of furniture the girl giving the promotion to said commercial",2,4,3,3,5,2,1,5,4,4,0,0,0,1,0,0
"470",2,30,"English","",2,1,3,5,1,1,0,1,0,1,2,3,4,4,4,4,4,3,4,3,5,2,"100",6,6,6,6,5,3,2,6,4,5,5,5,6,7,4,6,6,6,6,7,7,4,6,5,5,3,6,6,5,5,6,6,3,3,1,2,2,6,1,2,2,2,2,2,1,5,1,2,2,3,"advertisement for an outdoor patio set made out of wicker. supposedly very durable.",2,2,2,1,2,1,1,1,1,2,0,0,0,0,1,0
"471",2,37,"English","",2,1,5,5,1,2,0,0,1,2,3,3,3,3,2,3,3,3,3,3,5,2,"300",5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,5,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,2,3,2,2,"Wicker furniture that has plush pillows on it.  The set looks pretty comfortable and nice.I would be interested in it.",3,3,2,2,2,2,2,2,2,3,0,0,0,0,0,1
"472",2,25,"spanish","5 years",2,1,2,5,0,1,0,1,0,1,2,2,4,2,2,4,2,2,2,2,3,5,"650",3,2,3,3,3,6,4,3,4,4,3,4,4,4,4,4,5,3,3,4,3,4,2,4,5,4,4,5,4,3,3,5,5,3,3,5,2,4,3,2,2,2,2,2,2,5,3,5,5,3,"I think the girl in the advertisement does not match with the product showed",5,5,2,5,3,5,5,5,3,5,0,0,1,0,0,0
"473",2,33,"English","",2,2,4,2,1,0,1,0,0,1,1,3,3,2,2,2,2,2,2,2,7,1,"200",7,3,6,6,6,3,2,6,6,6,6,1,5,6,5,7,7,7,7,7,7,1,6,7,1,6,7,2,6,7,7,6,5,5,3,3,3,5,1,2,1,1,1,1,1,1,1,1,1,3,"A wicker set with blue cushions. I thought it was stylish and cute.",2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
